"dgp","error_distribution","running_variable","setup","p1","n","true_treatment_effect","median_bias_iv_ccf","median_bias_iv_ik","median_bias_lambda_1_ccf","median_bias_lambda_1_ik","median_bias_lambda_4_ccf","median_bias_lambda_4_ik","mad_iv_ccf","mad_iv_ik","mad_lambda_1_ccf","mad_lambda_1_ik","mad_lambda_4_ccf","mad_lambda_4_ik","rmse_iv_ccf","rmse_iv_ik","rmse_lambda_1_ccf","rmse_lambda_1_ik","rmse_lambda_4_ccf","rmse_lambda_4_ik","cov_iv_ccf","cov_iv_ik","cov_lambda_1_ccf","cov_lambda_1_ik","cov_lambda_4_ccf","cov_lambda_4_ik","cov_ar_ba_1","cov_ar_ba_2"
1,2,1,1,0.6,300,0.04,0.0999547461244131,0.144746053940887,0.0268174054897061,0.045547909613564,-0.00763319666460438,0.000483503264796275,0.729407331409986,0.719313021143929,0.246930935568362,0.253136017280576,0.132319464401381,0.131273405550255,81.2327430794518,50.79171426656,0.472244710077129,0.475790666167855,0.243684174540857,0.243009665961421,0.9811,0.9861,0.9814,0.9865,0.9248,0.9372,0.9872,0.9726
1,2,1,1,0.7,300,0.04,0.106006043801638,0.127235173609151,0.0639284840124146,0.0917389930342255,0.0200533900832204,0.0405338627992255,0.458834138843644,0.413908005015609,0.262776063277214,0.261590085506856,0.157809604424864,0.159023835009021,26.4504181795295,12.4927476815543,0.469701433874545,0.467863933390841,0.273217797004778,0.2794618115301,0.9722,0.9754,0.9891,0.9905,0.9551,0.9597,0.9871,0.977
1,2,1,1,0.8,300,0.04,0.0661189782633144,0.08366435363097,0.0718619958349828,0.0800121342954601,0.0416960585984073,0.0542083682357157,0.305021677250797,0.266459611001434,0.238064034932317,0.221625628518118,0.17606609386053,0.170062124727066,18.8549515241911,14.5491897729488,0.43680398409758,0.402190311216163,0.309876538997227,0.297089895374043,0.9582,0.9534,0.9857,0.9822,0.97,0.9722,0.9886,0.9767
1,2,1,1,0.9,300,0.04,0.0552476793392107,0.0612757634323667,0.0589723409142984,0.0576964869837742,0.0499165035082707,0.0505759069342938,0.216404738150613,0.192607440245333,0.19878819255458,0.177633955378976,0.175024351123085,0.164275968774732,1.1065620464127,0.380260369901475,0.355186352122032,0.308466679713513,0.308117183086233,0.277615476242186,0.9434,0.9448,0.9723,0.9679,0.9671,0.9664,0.9892,0.9781
1,2,1,2,0.6,300,0.04,0.10995312362904,0.139314300907816,0.0299248110644093,0.0604307450506015,-0.00223288934140374,0.00969361817931646,0.736445736647901,0.714818393552686,0.255152054198786,0.269345494307852,0.137787251448884,0.139177343339794,153.930053773771,1015.03574759653,0.488976987204965,0.501198546537521,0.253179499399914,0.260139539973672,0.9833,0.9847,0.9809,0.9817,0.923,0.9335,0.9878,0.9798
1,2,1,2,0.7,300,0.04,0.102900375330788,0.133986722040076,0.0685584046610771,0.088378855619918,0.0259341350678464,0.0392178451733652,0.45025760762502,0.407563734403093,0.26765163094214,0.27001238200087,0.162308207894732,0.170142879703823,15.1923943201588,51.4333934841994,0.496037618481083,0.488708468872373,0.295604630813732,0.301186753508819,0.9708,0.9733,0.9884,0.9885,0.9549,0.961,0.9899,0.9792
1,2,1,2,0.8,300,0.04,0.0830169393543086,0.0922252002753265,0.0777390174419365,0.0838861480113464,0.0517725764812325,0.0590919850794551,0.300108950387237,0.264891652796508,0.243986115121307,0.220965315600357,0.181457056858237,0.176539489960128,7.1483508126441,1.48946492925415,0.431260852927798,0.402060637967459,0.315174070221382,0.309905789721939,0.9615,0.9598,0.9853,0.9786,0.9698,0.9686,0.9891,0.978
1,2,1,2,0.9,300,0.04,0.0494664137462904,0.0559444347324797,0.0567665663930477,0.0567439823009334,0.0485296864836446,0.0500626693851007,0.223403801561616,0.1959151715914,0.20191288001778,0.182559858339418,0.181997353008438,0.169232712435073,0.776775850087785,0.534894186060882,0.381426799270482,0.330556440791154,0.329826870926652,0.297308741759667,0.9392,0.9396,0.9729,0.9663,0.9699,0.9658,0.9895,0.9796
1,2,1,3,0.6,300,0.04,0.114775371684114,0.143529660350645,0.0262604713936746,0.0448746176141419,-0.0061896472245914,-0.000862825894651018,0.738181903264131,0.709136026724761,0.247195715473862,0.252708669655398,0.133465201748717,0.129430793263963,156.153023099489,79.3948667872743,0.490384989968694,0.478361984309557,0.245897328628759,0.241357617484118,0.9842,0.985,0.9813,0.9851,0.9248,0.937,0.9886,0.9779
1,2,1,3,0.7,300,0.04,0.110168181549145,0.131116603647702,0.0698958666260315,0.0850579658888979,0.0217599265681944,0.0348472364469568,0.459496285284808,0.40805858835355,0.262037531094852,0.26397246328025,0.155229433129123,0.160666725216964,61.1692964402021,77.3619969299807,0.480712474081621,0.472866066580047,0.279017548499659,0.281650888761214,0.9725,0.9744,0.9895,0.9877,0.954,0.9621,0.9881,0.9788
1,2,1,3,0.8,300,0.04,0.0807972309068099,0.0920636535557135,0.0744661551741741,0.0868099599380695,0.0454209401830032,0.0571353163671497,0.298586786379829,0.264828418256495,0.237421006857543,0.224304963484666,0.176813822911397,0.173205446606122,7.40288659577788,2.11899406072986,0.43024662104502,0.398518090850114,0.305552930630523,0.295777317498823,0.9599,0.9622,0.9866,0.9833,0.9697,0.9718,0.989,0.9789
1,2,1,3,0.9,300,0.04,0.0510083024751786,0.0562999316393658,0.0539610926662618,0.060289081117752,0.0453350536509312,0.0525703674339024,0.217755531879125,0.194716768549845,0.202569534642401,0.183859850986974,0.180281111498806,0.168027341077711,0.648530884407697,1.9310614901717,0.42222670086271,0.37484792546065,0.377400722758459,0.344308162000587,0.9449,0.9455,0.9749,0.9694,0.9702,0.9678,0.988,0.9792
1,2,1,1,0.6,600,0.04,0.147928971057448,0.212634768961802,0.064190928695744,0.103068431512598,0.0112026005105727,0.0316792003893112,0.660255695080961,0.624080147671859,0.264225356965885,0.279902574900627,0.134923417433583,0.140582888700749,23.8461751103167,33.9394393157464,0.487697907517007,0.504048213316342,0.245816208246814,0.255078783722166,0.9863,0.9891,0.9884,0.9903,0.944,0.948,0.9821,0.9755
1,2,1,1,0.7,600,0.04,0.111744784599478,0.133248143362008,0.100593065449761,0.123207145497681,0.0495191684285368,0.0733715600414303,0.357519698621858,0.316178699743284,0.256540310222991,0.246177430888845,0.1616513909113,0.16914630144617,11.2630905104029,6.89234234553249,0.444979090925989,0.428397077473747,0.27826974747426,0.28374962139556,0.9725,0.9706,0.9861,0.9802,0.9627,0.9611,0.9809,0.9748
1,2,1,1,0.8,600,0.04,0.0728740154552021,0.0865200570174626,0.0768015044801583,0.0857760866690404,0.0572862008550623,0.0705860104710928,0.232693728850804,0.201636558554597,0.202508415146192,0.182171494806663,0.16394154792819,0.156140443202336,0.924586518199201,1.04245689129581,0.357751642023145,0.317639540556861,0.284036717483753,0.265400916041677,0.9546,0.9564,0.98,0.9687,0.9727,0.9638,0.9835,0.9776
1,2,1,1,0.9,600,0.04,0.0462173760314064,0.056385430083893,0.0521198964929818,0.063160405033628,0.0473189309931079,0.0587784370580447,0.170108351052859,0.145572138526401,0.15497397291038,0.139150256470386,0.145524329890441,0.132492915683842,0.410043056054566,0.260392036100095,0.271245468954909,0.23292426761723,0.249993965226232,0.21982277956587,0.9441,0.9445,0.9638,0.9585,0.9628,0.9585,0.9832,0.9784
1,2,1,2,0.6,600,0.04,0.148466722782164,0.220731264862154,0.0678330123506363,0.119786061701768,0.0137012286389863,0.0415027421210817,0.648333923502074,0.611708101565408,0.269398683466459,0.294397702223277,0.13634267492245,0.149569486429743,63.1133871440065,46.4400435084844,0.537389993587183,0.559659637528032,0.278411453565071,0.304734329469259,0.9871,0.9872,0.9891,0.9886,0.9507,0.9508,0.9812,0.9782
1,2,1,2,0.7,600,0.04,0.125666080750142,0.151869664608034,0.109612657892091,0.133813112583691,0.059415361127874,0.0850311511231566,0.358683834946451,0.31303625261735,0.257306243885207,0.25486288699166,0.169802705096676,0.181277501570994,16.149735843384,4.82049031941707,0.466331253278062,0.439859395588119,0.300354735158144,0.298002798517015,0.9725,0.9728,0.9878,0.9829,0.9657,0.9639,0.9836,0.9778
1,2,1,2,0.8,600,0.04,0.0780270812339042,0.0900705458076683,0.0844126562283407,0.0933045841687764,0.0625817912460525,0.0788858761314739,0.230244524631333,0.204332287929725,0.205531534358161,0.182377742438379,0.170961756865538,0.160372559177478,5.13493324503998,0.40071477095496,0.351804568789891,0.310340266083274,0.280483331672424,0.262109199399246,0.9573,0.9554,0.976,0.9629,0.9695,0.9588,0.9814,0.9761
1,2,1,2,0.9,600,0.04,0.0441444133272914,0.0562611098822215,0.053155122971228,0.0563105496988396,0.0477860700222656,0.0529508315395712,0.170539793324529,0.147127761973129,0.157684409966844,0.139429618594364,0.148129600075529,0.133229064724871,0.319289651619849,0.264227468152333,0.275857215223082,0.237663199866547,0.257277500097673,0.226338872026737,0.9424,0.9466,0.9636,0.9565,0.9622,0.9563,0.9817,0.977
1,2,1,3,0.6,600,0.04,0.144575285423559,0.200509634144848,0.0574639833216272,0.108113954373668,0.00706859770806721,0.0312268995318173,0.647271435035779,0.624100330119295,0.259001784524928,0.278415250012354,0.131703877598161,0.13847093194255,719.087045924641,25.308983664439,0.491953768301726,0.538708334944567,0.246516353766384,0.284828086691515,0.9872,0.9874,0.9873,0.9892,0.9496,0.9503,0.9813,0.9772
1,2,1,3,0.7,600,0.04,0.123440540692534,0.145414632801685,0.106305716097746,0.12973270844712,0.0558555452135911,0.0808630458602687,0.362804190004463,0.323590300229596,0.261184635955494,0.252580848877357,0.166164223450285,0.173209203941806,9.45729774255371,6.10313288364475,0.445745796694532,0.425932469791326,0.279335141353616,0.282157845392392,0.973,0.9729,0.989,0.9854,0.9678,0.9641,0.9851,0.9763
1,2,1,3,0.8,600,0.04,0.0769548424271007,0.086088148926869,0.0794370783598778,0.0929680465691237,0.0591960792456507,0.0765129901868497,0.23007530513748,0.203244846690537,0.202934330261975,0.183573037564493,0.165549591995197,0.157355056033421,1.21526281969532,0.422094790573225,0.354655963643276,0.31452182406527,0.280721219169718,0.262186442483511,0.9563,0.9556,0.975,0.9675,0.9682,0.9619,0.9851,0.9778
1,2,1,3,0.9,600,0.04,0.0450691132134761,0.0570945267295511,0.05931695449876,0.0644047169696404,0.052461519557152,0.058730280445835,0.171569405993232,0.151167512778327,0.162014613443533,0.141870309432976,0.150958702297838,0.135297969557865,0.315940954934278,0.268602214640626,0.285097203442462,0.24288208066427,0.263829691990095,0.229854138044322,0.9427,0.9463,0.9651,0.9552,0.9637,0.9554,0.9847,0.9788
